gid,abbr,name,lat,lon
13577,IA,Beaverdale,+40.8485857,-091.2023168
13578,IA,Green Mountain,+42.1019172,-092.8196260
13579,IA,Chapin,+42.8353123,-093.2219824
13580,IA,Bradford,+42.6367057,-093.2489484
13581,IA,California Junction,+41.5601704,-095.9947516
13583,IA,Amana,+41.8024568,-091.8740311
13584,IA,Middle Amana,+41.7943720,-091.9012109
13585,IA,High Amana,+41.8011093,-091.9419059
13586,IA,West Amana,+41.8084574,-091.9655388
13587,IA,South Amana,+41.7703566,-091.9599122
13618,IA,Holiday Lake,+41.8167794,-092.4484519
13588,IA,Conroy,+41.7266134,-091.9985284
13589,IA,East Amana,+41.8071146,-091.8497918
13590,IA,Homestead,+41.7626823,-091.8731241
13591,IA,Burchinal,+43.0647967,-093.2785161
13592,IA,Portland,+43.1275736,-093.1271188
13593,IA,Denmark,+40.7341696,-091.3384537
13594,IA,Watkins,+41.8931016,-091.9849930
13602,IA,Frytown,+41.5719494,-091.7321339
13595,IA,Little Cedar,+43.3698468,-092.7236418
13603,IA,Bentley,+41.3755461,-095.6225006
13604,IA,Loveland,+41.4973867,-095.8910094
13619,IA,Bartlett,+40.8853384,-095.7946661
13596,IA,Meyer,+43.4618133,-092.7010632
13605,IA,Weston,+41.3420980,-095.7449281
13606,IA,Diamondhead Lake,+41.5543224,-094.2595914
13597,IA,Mona,+43.4832876,-092.9501200
13599,IA,Otranto,+43.4608673,-092.9861605
13598,IA,New Haven,+43.2839219,-092.6421885
13600,IA,Toeterville,+43.4400845,-092.8879551
13601,IA,Athelstan,+40.5727019,-094.5426307
13607,IA,Lake Panorama,+41.7215446,-094.4040206
13611,IA,Mineola,+41.1414572,-095.6953182
13612,IA,Rochester,+41.6741495,-091.1443080
13608,IA,Roseville,+43.0253500,-092.8081739
13609,IA,Burr Oak,+43.4579839,-091.8619274
13610,IA,Twin Lakes,+42.4810238,-094.6296944
13613,IA,Sexton,+43.0749051,-094.0891521
13614,IA,St. Benedict,+43.0440076,-094.0609498
13615,IA,St. Joseph,+42.9122904,-094.2309142
13616,IA,Irvington,+43.0135459,-094.1960513
13617,IA,Kent,+40.9536318,-094.4611274
13620,IA,Percival,+40.7512687,-095.8132664
13621,IA,Anderson,+40.7983085,-095.6084900
13622,IA,Climbing Hill,+42.3393750,-096.0810855
13623,IA,Stone City,+42.1054272,-091.3501958
13629,IA,Sun Valley Lake,+40.8491082,-094.0681337
13624,IA,Douds,+40.8417680,-092.0713598
12993,IA,New Hartford,+42.5665735,-092.6232150
13625,IA,Leando,+40.8212034,-092.0745165
12824,IA,Cresco,+43.3717567,-092.1163500
12759,IA,Rome,+40.9821775,-091.6812032
12724,IA,Calamus,+41.8264945,-090.7600146
13626,IA,Washburn,+42.4102910,-092.2668660
13627,IA,Park View,+41.6922138,-090.5393444
13628,IA,Saylorville,+41.6810383,-093.6277701
12826,IA,Lime Springs,+43.4498474,-092.2840822
12727,IA,Clinton,+41.8425394,-090.2445831
13200,IA,Delhi,+42.4337595,-091.3258822
12961,IA,Victor,+41.7307353,-092.2947426
12835,IA,Scranton,+42.0190878,-094.5490546
13154,IA,Fayette,+42.8415188,-091.8037063
13155,IA,Hawkeye,+42.9377418,-091.9503540
13156,IA,Maynard,+42.7740882,-091.8780130
13168,IA,Kiron,+42.1941297,-095.3272681
12936,IA,Latimer,+42.7628836,-093.3656001
12697,IA,Nashua,+42.9503928,-092.5425383
12937,IA,Popejoy,+42.5938806,-093.4278229
12856,IA,New Vienna,+42.5476759,-091.1140094
12862,IA,Zwingle,+42.2970760,-090.6874067
12920,IA,Gilman,+41.8788089,-092.7881403
12921,IA,Haverhill,+41.9441206,-092.9607403
12922,IA,Laurel,+41.8840620,-092.9221640
12760,IA,Salem,+40.8521703,-091.6206599
12829,IA,Dana,+42.1070968,-094.2383680
12878,IA,Orient,+41.2032883,-094.4178977
12672,IA,Union,+42.2435350,-093.0626769
12673,IA,Whitten,+42.2644842,-093.0108802
12938,IA,Sheffield,+42.8887169,-093.2070780
12769,IA,Dayton,+42.2622590,-094.0711394
12821,IA,Gray,+41.8418310,-094.9859480
12822,IA,Kimballton,+41.6271026,-095.0748693
12879,IA,Andrew,+42.1532160,-090.5919309
13173,IA,Westside,+42.0757486,-095.1013476
13073,IA,Avoca,+41.4840745,-095.3363250
13004,IA,Hinton,+42.6212972,-096.2974759
12823,IA,Chester,+43.4918436,-092.3639506
13104,IA,Rockford,+43.0524160,-092.9477775
12880,IA,Baldwin,+42.0732052,-090.8385145
13105,IA,Rudd,+43.1275228,-092.9045921
12927,IA,Rhodes,+41.9278261,-093.1836907
12928,IA,St. Anthony,+42.1239079,-093.1977757
12622,IA,Elk Horn,+41.5929840,-095.0615602
12884,IA,Monmouth,+42.0751030,-090.8821601
12935,IA,Hansell,+42.7577500,-093.1040940
12770,IA,Duncombe,+42.4694606,-093.9965564
13110,IA,Jackson Junction,+43.1013233,-092.0462152
12890,IA,Allerton,+40.7082290,-093.3686406
13111,IA,Ossian,+43.1467277,-091.7648548
12891,IA,Clio,+40.6359743,-093.4513924
12771,IA,Farnhamville,+42.2764768,-094.4077099
12772,IA,Bussey,+41.2057507,-092.8842719
12907,IA,Hanlontown,+43.2809011,-093.3788839
13112,IA,Ridgeway,+43.2988771,-091.9926366
13152,IA,Aspinwall,+41.9105489,-095.1349612
12899,IA,Stockton,+41.5908278,-090.8564277
12906,IA,Grafton,+43.3304388,-093.0687031
12773,IA,Hamilton,+41.1702527,-092.9040867
12909,IA,Kensett,+43.3534352,-093.2106319
13083,IA,Oakland,+41.3076343,-095.3964871
13029,IA,Keystone,+41.9997178,-092.1982870
12621,IA,Earling,+41.7761725,-095.4189907
12626,IA,Panama,+41.7263507,-095.4754761
12624,IA,Irwin,+41.7901572,-095.2067933
13047,IA,McIntire,+43.4359605,-092.5936847
13028,IA,Garrison,+42.1440125,-092.1431601
13016,IA,Keokuk,+40.4095461,-091.4025110
13006,IA,Le Mars,+42.7815144,-096.1733111
13008,IA,Oyens,+42.8199469,-096.0582383
12910,IA,Manly,+43.2880702,-093.2009751
13007,IA,Merrill,+42.7205508,-096.2524910
13005,IA,Kingsley,+42.5864652,-095.9679007
13013,IA,Fort Madison,+40.6198599,-091.3518838
13014,IA,Franklin,+40.6669652,-091.5118028
12625,IA,Kirkman,+41.7280557,-095.2672884
12912,IA,Burlington,+40.8064457,-091.1253389
12911,IA,Northwood,+43.4440534,-093.2166458
13012,IA,Donnellson,+40.6441538,-091.5615850
13009,IA,Remsen,+42.8148251,-095.9723970
13011,IA,Westfield,+42.7561653,-096.6055187
12750,IA,Moorland,+42.4413944,-094.2954107
13010,IA,Struble,+42.8944666,-096.1945846
13027,IA,Blairstown,+41.9062102,-092.0823291
13022,IA,Van Horne,+42.0096875,-092.0895679
13018,IA,St. Paul,+40.7678280,-091.5164339
12752,IA,Vincent,+42.5918299,-094.0188631
13017,IA,Montrose,+40.5267674,-091.4166826
13021,IA,Urbana,+42.2291065,-091.8878041
13019,IA,West Point,+40.7149627,-091.4522807
12751,IA,Otho,+42.4222293,-094.1493377
13020,IA,Shellsburg,+42.0929406,-091.8709839
13026,IA,Belle Plaine,+41.8947960,-092.2753401
13024,IA,Walford,+41.8747903,-091.8370395
13023,IA,Vinton,+42.1640254,-092.0261961
13134,IA,Inwood,+43.3092965,-096.4350789
12753,IA,Coppock,+41.1642379,-091.7148125
13025,IA,Atkins,+41.9942460,-091.8585602
13072,IA,University Heights,+41.6550606,-091.5588549
13050,IA,Osage,+43.2826489,-092.8113879
13035,IA,Arcadia,+42.0861974,-095.0431916
13031,IA,Mount Auburn,+42.2574342,-092.0943170
12627,IA,Portsmouth,+41.6502873,-095.5194939
12754,IA,Hillsboro,+40.8373812,-091.7125258
13030,IA,Luzerne,+41.9057019,-092.1802573
12913,IA,Danville,+40.8600368,-091.3145579
13034,IA,Coon Rapids,+41.8747680,-094.6784538
13032,IA,Newhall,+41.9933287,-091.9673410
13033,IA,Norway,+41.9022212,-091.9226666
13049,IA,Orchard,+43.2273863,-092.7753132
13045,IA,Willey,+41.9787457,-094.8223651
13043,IA,Manning,+41.9096305,-095.0644415
13036,IA,Breda,+42.1839670,-094.9750463
13038,IA,Dedham,+41.9087313,-094.8232371
13044,IA,Templeton,+41.9181144,-094.9415676
13037,IA,Carroll,+42.0697340,-094.8646890
13048,IA,Mitchell,+43.3204211,-092.8708734
13046,IA,Carpenter,+43.4149879,-093.0172679
13113,IA,Spillville,+43.2028410,-091.9522119
13071,IA,Tiffin,+41.7165667,-091.6545409
13058,IA,Lenox,+40.8831833,-094.5586467
13143,IA,Scarville,+43.4709669,-093.6165718
12908,IA,Joice,+43.3647891,-093.4581066
13053,IA,Bedford,+40.6711522,-094.7242922
12628,IA,Shelby,+41.5075146,-095.4503345
13052,IA,Stacyville,+43.4392470,-092.7839448
12914,IA,Mediapolis,+41.0078885,-091.1637444
13051,IA,St. Ansgar,+43.3799922,-092.9181966
13057,IA,Gravity,+40.7601645,-094.7435014
13056,IA,Conway,+40.7490479,-094.6193487
13055,IA,Clearfield,+40.8008749,-094.4822506
13054,IA,Blockton,+40.6168806,-094.4778408
12629,IA,Tennant,+41.5941152,-095.4449352
12630,IA,Westphalia,+41.7192516,-095.3936652
12674,IA,Corwith,+42.9890003,-093.9580794
13070,IA,Swisher,+41.8441956,-091.6938946
13068,IA,Shueyville,+41.8465830,-091.6521785
13059,IA,New Market,+40.7325650,-094.9000417
12631,IA,Barnes City,+41.5070595,-092.4696188
13067,IA,Oxford,+41.7226963,-091.7912597
13061,IA,West Branch,+41.6627644,-091.3406578
13060,IA,Sharpsburg,+40.8038843,-094.6405672
13069,IA,Solon,+41.8064618,-091.4974282
13063,IA,Hills,+41.5560818,-091.5352519
13062,IA,Coralville,+41.6995775,-091.5959505
12940,IA,Little Sioux,+41.8082040,-096.0274588
13015,IA,Houghton,+40.7836666,-091.6108093
13066,IA,North Liberty,+41.7443697,-091.6145082
13064,IA,Iowa City,+41.6560410,-091.5305880
13065,IA,Lone Tree,+41.4866556,-091.4262098
13172,IA,Vail,+42.0598223,-095.2003198
13171,IA,Schleswig,+42.1605172,-095.4346573
13131,IA,Alvord,+43.3417888,-096.3025937
13096,IA,Melrose,+40.9790244,-093.0508038
13081,IA,Minden,+41.4683629,-095.5410291
13076,IA,Council Bluffs,+41.2387848,-095.8542386
12713,IA,Arnolds Park,+43.3658289,-095.1259517
12692,IA,Alta Vista,+43.1967709,-092.4170267
12645,IA,Ackworth,+41.3663016,-093.4747827
12637,IA,Des Moines,+41.5739461,-093.6167080
13075,IA,Carter Lake,+41.2885335,-095.9168723
12778,IA,Pella,+41.4045197,-092.9179959
12635,IA,Keomah Village,+41.2885469,-092.5367656
13074,IA,Carson,+41.2359227,-095.4185429
13003,IA,Craig,+42.8955639,-096.3095738
13080,IA,Macedonia,+41.1919280,-095.4267721
13077,IA,Crescent,+41.3708706,-095.8549209
12636,IA,Carlisle,+41.5136134,-093.4968533
13079,IA,McClelland,+41.3284733,-095.6834301
12634,IA,Fremont,+41.2125272,-092.4342399
13078,IA,Hancock,+41.3946831,-095.3594160
12633,IA,Eddyville,+41.1592050,-092.6297893
12632,IA,Beacon,+41.2746230,-092.6813969
13095,IA,Lovilia,+41.1349474,-092.9081497
13085,IA,Underwood,+41.3866728,-095.6800457
13082,IA,Neola,+41.4516311,-095.6173976
12640,IA,Oskaloosa,+41.2904383,-092.6384993
12638,IA,Leighton,+41.3387995,-092.7864171
12644,IA,West Des Moines,+41.5532694,-093.7597583
13084,IA,Treynor,+41.2321935,-095.6063418
13090,IA,Jamaica,+41.8452279,-094.3069709
12639,IA,New Sharon,+41.4701034,-092.6509238
13091,IA,Menlo,+41.5221445,-094.4042510
13102,IA,Floyd,+43.1282004,-092.7402543
13088,IA,Bayard,+41.8519564,-094.5577534
12643,IA,Norwalk,+41.4916792,-093.7021192
13087,IA,Bagley,+41.8463643,-094.4303047
13086,IA,Walnut,+41.4884715,-095.2204998
13094,IA,Albia,+41.0271147,-092.8038472
13089,IA,Guthrie Center,+41.6781242,-094.4989475
12641,IA,Rose Hill,+41.3203615,-092.4636988
13093,IA,Yale,+41.7753717,-094.3572116
12675,IA,Crystal Lake,+43.2229779,-093.7927069
13092,IA,Panora,+41.6910203,-094.3637008
13130,IA,Volga,+42.8026667,-091.5422736
13109,IA,Fort Atkinson,+43.1441150,-091.9347751
13099,IA,Nora Springs,+43.1449653,-093.0089748
12657,IA,New Albin,+43.4969803,-091.2881575
12646,IA,Bevington,+41.3602603,-093.7868828
12789,IA,Winthrop,+42.4702443,-091.7380256
12642,IA,University Park,+41.2856493,-092.6149874
12650,IA,Lacona,+41.1899088,-093.3849692
12654,IA,St. Marys,+41.3076512,-093.7338720
12712,IA,Wapello,+41.1772480,-091.1873724
13098,IA,Greene,+42.8967588,-092.8039258
13097,IA,Moravia,+40.8917215,-092.8199829
12684,IA,Berkley,+41.9464164,-094.1136480
13103,IA,Marble Rock,+42.9646078,-092.8677718
13108,IA,Decorah,+43.3016182,-091.7847502
13101,IA,Colwell,+43.1577091,-092.5910417
12647,IA,Cumming,+41.4865973,-093.7563806
13100,IA,Charles City,+43.0647596,-092.6744575
12649,IA,Indianola,+41.3623780,-093.5658932
13118,IA,Garber,+42.7444291,-091.2618174
13106,IA,Calmar,+43.1805631,-091.8677509
12863,IA,Beaman,+42.2201028,-092.8228055
12648,IA,Hartford,+41.4580747,-093.4050836
13114,IA,Clayton,+42.9033145,-091.1505733
13107,IA,Castalia,+43.1128048,-091.6769622
12864,IA,Conrad,+42.2235057,-092.8744913
13129,IA,Strawberry Point,+42.6803376,-091.5349567
13125,IA,Monona,+43.0512733,-091.3912038
13116,IA,Elkport,+42.7415738,-091.2749403
12651,IA,Martensdale,+41.3735889,-093.7386263
12865,IA,Dike,+42.4641346,-092.6256072
13115,IA,Elkader,+42.8575783,-091.4023591
12656,IA,Lansing,+43.3605601,-091.2256278
13121,IA,Luana,+43.0594515,-091.4557176
13117,IA,Farmersburg,+42.9588666,-091.3670694
13120,IA,Guttenberg,+42.7884581,-091.1086640
12866,IA,Grundy Center,+42.3637566,-092.7744013
13119,IA,Garnavillo,+42.8661310,-091.2364099
13128,IA,St. Olaf,+42.9269017,-091.3878895
13126,IA,North Buena Vista,+42.6767081,-090.9603301
12655,IA,Harpers Ferry,+43.2009521,-091.1526659
12652,IA,Milo,+41.2887201,-093.4393691
13122,IA,McGregor,+43.0283955,-091.1858690
12690,IA,Ogden,+42.0394232,-094.0284384
13124,IA,Millville,+42.7036396,-091.0763877
12653,IA,New Virginia,+41.1816162,-093.7310405
13213,IA,Tripoli,+42.8083301,-092.2578938
13123,IA,Marquette,+43.0438602,-091.1891071
13127,IA,Osterdock,+42.7313862,-091.1578337
13170,IA,Ricketts,+42.1280902,-095.5749041
13149,IA,Clermont,+43.0001627,-091.6523114
13144,IA,Thompson,+43.3697497,-093.7746951
13133,IA,George,+43.3428904,-096.0036946
12699,IA,North Washington,+43.1172889,-092.4153904
12691,IA,Pilot Mound,+42.1592615,-094.0183302
12663,IA,Alden,+42.5094224,-093.3731228
12658,IA,Postville,+43.0839487,-091.5682126
13132,IA,Doon,+43.2787852,-096.2317489
12776,IA,Marysville,+41.1826504,-092.9536430
13138,IA,Rock Rapids,+43.4258910,-096.1657284
13135,IA,Larchwood,+43.4544238,-096.4368371
12662,IA,Britt,+43.0974976,-093.8031593
12714,IA,Lake Park,+43.4469251,-095.3249385
12659,IA,Waterville,+43.2083216,-091.2960272
12867,IA,Holland,+42.3999554,-092.7988148
13137,IA,Little Rock,+43.4454349,-095.8804370
12661,IA,Ackley,+42.5516950,-093.0522724
12868,IA,Morrison,+42.3430327,-092.6731396
13136,IA,Lester,+43.4402997,-096.3314371
12660,IA,Waukon,+43.2685659,-091.4778564
12869,IA,Reinbeck,+42.3216507,-092.5976319
12671,IA,Steamboat Rock,+42.4081347,-093.0665058
12870,IA,Stout,+42.5268983,-092.7115452
13148,IA,Arlington,+42.7487867,-091.6710476
13140,IA,Lake Mills,+43.4170827,-093.5321957
12678,IA,Goodell,+42.9237297,-093.6140620
12667,IA,Iowa Falls,+42.5191686,-093.2660498
12664,IA,Buckeye,+42.4194729,-093.3758285
12871,IA,Wellsburg,+42.4338465,-092.9265689
12718,IA,Spirit Lake,+43.4166267,-095.1127602
12665,IA,Eldora,+42.3605948,-093.1012868
12717,IA,Orleans,+43.4420116,-095.0918750
12666,IA,Hubbard,+42.3061099,-093.3013023
12872,IA,Adair,+41.5001500,-094.6429528
13139,IA,Buffalo Center,+43.3893891,-093.9428118
12677,IA,Garner,+43.0995352,-093.6032979
12670,IA,Radcliffe,+42.3177100,-093.4343108
12669,IA,Owasa,+42.4316875,-093.2049961
12668,IA,New Providence,+42.2811864,-093.1718387
12698,IA,New Hampton,+43.0571661,-092.3163573
12719,IA,Superior,+43.4336891,-094.9467431
12676,IA,Forest City,+43.2569673,-093.6364108
12873,IA,Casey,+41.5074600,-094.5212707
13147,IA,Sumner,+42.8493724,-092.0971539
13141,IA,Leland,+43.3337844,-093.6318893
12683,IA,Beaver,+42.0382078,-094.1399110
12680,IA,Klemme,+43.0097726,-093.6013217
12679,IA,Kanawha,+42.9341777,-093.7932443
12689,IA,Madrid,+41.8756293,-093.8201091
12876,IA,Fontanelle,+41.2900061,-094.5600491
12682,IA,Sheldahl,+41.8642900,-093.6967162
12681,IA,Woden,+43.2307878,-093.9114238
13146,IA,Stanley,+42.6419631,-091.8118907
12688,IA,Luther,+41.9669307,-093.8200542
12685,IA,Boone,+42.0493713,-093.8727280
13145,IA,Fairbank,+42.6401393,-092.0477884
12687,IA,Fraser,+42.1269149,-093.9746719
13142,IA,Rake,+43.4805669,-093.9201734
12686,IA,Boxholm,+42.1736057,-094.1062028
13169,IA,Manilla,+41.8923081,-095.2345612
13167,IA,Dow City,+41.9279982,-095.4943458
13160,IA,Wadena,+42.8397807,-091.6594005
13150,IA,Elgin,+42.9553694,-091.6355928
12710,IA,Morning Sun,+41.0941029,-091.2508311
12703,IA,Defiance,+41.8254177,-095.3403538
12775,IA,Knoxville,+41.3188136,-093.1023639
12702,IA,Spring Hill,+41.4121875,-093.6498879
12734,IA,Maquoketa,+42.0600587,-090.6645493
12701,IA,Sandyville,+41.3707702,-093.3863323
12700,IA,Protivin,+43.2164282,-092.0891446
13159,IA,St. Lucas,+43.0666937,-091.9341797
13151,IA,Arion,+41.9481606,-095.4623219
12705,IA,Columbus Junction,+41.2787338,-091.3650803
12709,IA,Letts,+41.3298031,-091.2356300
12704,IA,Columbus City,+41.2592765,-091.3746897
13158,IA,Randalia,+42.8635956,-091.8864465
12708,IA,Grandview,+41.2772310,-091.1882769
12706,IA,Cotter,+41.2939950,-091.4658079
13157,IA,Oelwein,+42.6715248,-091.9127596
12707,IA,Fredonia,+41.2845140,-091.3393851
13166,IA,Denison,+42.0158856,-095.3524038
13162,IA,Westgate,+42.7682393,-091.9955964
12731,IA,Grand Mound,+41.8232708,-090.6501579
12723,IA,Andover,+41.9799233,-090.2529847
13161,IA,Waucoma,+43.0559987,-092.0344889
12711,IA,Oakville,+41.0979877,-091.0437902
12722,IA,West Okoboji,+43.3478866,-095.1666703
12716,IA,Okoboji,+43.3881605,-095.1367277
12715,IA,Milford,+43.3233714,-095.1534392
13165,IA,Deloit,+42.0971421,-095.3174644
13163,IA,West Union,+42.9588903,-091.8132009
12726,IA,Charlotte,+41.9621300,-090.4682057
12730,IA,Goose Lake,+41.9678834,-090.3817616
12725,IA,Camanche,+41.7927083,-090.2762273
13164,IA,Charter Oak,+42.0678379,-095.5895256
12729,IA,De Witt,+41.8224167,-090.5438423
12802,IA,Eldon,+40.9180042,-092.2182273
12757,IA,New London,+40.9231715,-091.4011156
12737,IA,Wheatland,+41.8328915,-090.8378722
12736,IA,Welton,+41.9076797,-090.5960947
12743,IA,Stanhope,+42.2889310,-093.7960023
12739,IA,Ellsworth,+42.3101460,-093.5818432
12738,IA,Blairsburg,+42.4783752,-093.6428333
12742,IA,Randall,+42.2371231,-093.6026321
12741,IA,Kamrar,+42.3896832,-093.7279798
12740,IA,Jewell Junction,+42.3101532,-093.6387507
12777,IA,Melcher-Dallas,+41.2274266,-093.2411494
12745,IA,Williams,+42.4892126,-093.5410727
12758,IA,Olds,+41.1341655,-091.5442290
12744,IA,Webster City,+42.4624071,-093.8164834
12774,IA,Harvey,+41.3179422,-092.9226880
12748,IA,Harcourt,+42.2605617,-094.1745288
12747,IA,Gowrie,+42.2778386,-094.2897167
12746,IA,Fort Dodge,+42.5098634,-094.1756747
12756,IA,Mount Union,+41.0576119,-091.3908331
12749,IA,Lehigh,+42.3582226,-094.0533796
12755,IA,Mount Pleasant,+40.9622052,-091.5471615
13002,IA,Brunsville,+42.8109607,-096.2667032
12854,IA,Holy Cross,+42.6012219,-090.9962949
12810,IA,Hospers,+43.0725630,-095.9036766
12799,IA,Agency,+40.9974749,-092.3072287
12787,IA,Quasqueton,+42.3939965,-091.7576992
12761,IA,Wayland,+41.1484642,-091.6591147
12762,IA,Westwood,+40.9647187,-091.6268610
12696,IA,Lawler,+43.0718240,-092.1538883
12784,IA,Hazleton,+42.6185380,-091.9061116
12780,IA,Swan,+41.4674985,-093.3095681
12779,IA,Pleasantville,+41.3861208,-093.2726888
12803,IA,Kirkville,+41.1422488,-092.5035870
12783,IA,Brandon,+42.3150339,-092.0032220
12782,IA,Aurora,+42.6201078,-091.7294524
12781,IA,Albert City,+42.7815950,-094.9490295
12798,IA,Truesdale,+42.7293083,-095.1831252
12792,IA,Linn Grove,+42.8938901,-095.2436473
12785,IA,Independence,+42.4621928,-091.9031515
12788,IA,Rowley,+42.3684882,-091.8444965
12791,IA,Lakeside,+42.6193880,-095.1741866
12790,IA,Alta,+42.6716903,-095.3045294
12786,IA,Lamont,+42.5985648,-091.6404270
12797,IA,Storm Lake,+42.6440848,-095.1989860
12793,IA,Marathon,+42.8602686,-094.9828686
12796,IA,Sioux Rapids,+42.8915591,-095.1486131
12795,IA,Rembrandt,+42.8257231,-095.1663453
12794,IA,Newell,+42.6097617,-095.0039598
12809,IA,Hawarden,+43.0024041,-096.4829106
12805,IA,Alton,+42.9874998,-096.0091235
12801,IA,Chillicothe,+41.0858345,-092.5329814
12800,IA,Blakesburg,+40.9619732,-092.6348019
12804,IA,Ottumwa,+41.0223368,-092.4234020
12808,IA,Granville,+42.9852281,-095.8748315
12806,IA,Boyden,+43.1889505,-096.0030629
12807,IA,Chatsworth,+42.9163165,-096.5144511
12763,IA,Winfield,+41.1258549,-091.4380958
12853,IA,Graf,+42.4943032,-090.8729778
12816,IA,Rock Valley,+43.2046877,-096.2924423
12814,IA,Maurice,+42.9633157,-096.1798291
12764,IA,Badger,+42.6141461,-094.1445463
12765,IA,Barnum,+42.5062002,-094.3656980
12693,IA,Bassett,+43.0620061,-092.5157252
12813,IA,Matlock,+43.2443283,-095.9345034
12812,IA,Ireton,+42.9748979,-096.3217494
12766,IA,Stratford,+42.2691234,-093.9272412
12811,IA,Hull,+43.1898912,-096.1324787
12767,IA,Callender,+42.3616110,-094.2955132
12820,IA,Exira,+41.5919759,-094.8810860
12818,IA,Audubon,+41.7183293,-094.9285727
12768,IA,Clare,+42.5874551,-094.3446885
12815,IA,Orange City,+43.0025545,-096.0568060
12833,IA,Ralston,+42.0417741,-094.6293007
12819,IA,Brayton,+41.5448043,-094.9303481
12852,IA,Farley,+42.4434864,-091.0102332
12838,IA,Estherville,+43.3997965,-094.8345165
12837,IA,Dolliver,+43.4638362,-094.6143179
12830,IA,Grand Junction,+42.0329649,-094.2370225
12817,IA,Sioux Center,+43.0746390,-096.1707183
12836,IA,Armstrong,+43.3944096,-094.4832062
12832,IA,Paton,+42.1639586,-094.2549184
12831,IA,Jefferson,+42.0167516,-094.3794173
12851,IA,Epworth,+42.4474342,-090.9312548
12846,IA,Bankston,+42.5076625,-090.9612196
12839,IA,Gruver,+43.3931286,-094.7035580
12694,IA,Fredericksburg,+42.9646442,-092.1963761
12842,IA,Cascade,+42.3020751,-091.0046039
12840,IA,Ringsted,+43.2949388,-094.5067295
12695,IA,Ionia,+43.0360537,-092.4584186
12877,IA,Greenfield,+41.3055985,-094.4591515
12841,IA,Wallingford,+43.3201551,-094.7924275
12845,IA,Balltown,+42.6368838,-090.8699536
12849,IA,Dubuque,+42.5023850,-090.7051015
12848,IA,Centralia,+42.4721010,-090.8365208
12847,IA,Bernard,+42.3135809,-090.8317204
12844,IA,Asbury,+42.5116379,-090.7803853
12850,IA,Durango,+42.5610717,-090.7745666
12843,IA,Dyersville,+42.4798657,-091.1256209
13001,IA,Akron,+42.8268299,-096.5571044
12946,IA,Persia,+41.5785889,-095.5704116
12900,IA,West Liberty,+41.5724497,-091.2626389
12861,IA,Worthington,+42.3978473,-091.1205615
12855,IA,Luxemburg,+42.6038502,-091.0725053
12860,IA,Sherrill,+42.6043393,-090.7842591
12858,IA,Rickardsville,+42.5814396,-090.8759724
13039,IA,Glidden,+42.0576306,-094.7266651
12857,IA,Peosta,+42.4473928,-090.8457737
12859,IA,Sageville,+42.5479060,-090.7039487
12874,IA,Stuart,+41.4996306,-094.3200564
12875,IA,Bridgewater,+41.2470990,-094.6689384
12898,IA,Nichols,+41.4796927,-091.3079433
12888,IA,Spragueville,+42.0717246,-090.4320591
12882,IA,La Motte,+42.2957342,-090.6234289
12881,IA,Bellevue,+42.2626951,-090.4314576
12887,IA,St. Donatus,+42.3622991,-090.5420030
